1000034	1
100011	6
100019	6
100027	6
1000278	2
100029	6
100033	6
100035	6
100036	6
100038	6
100040	6
1000412	2
1000413	2
1000414	2
1000415	2
1000418	2
1000445	4
100044	6
100047	6
100049	6
100050	6
100052	6
100053	1
1000562	1
1000565	1
1000566	1
1000568	1
1000569	1
1000570	1
1000574	2
1000575	2
1000588	1
1000589	1
1000590	1
1000602	2
1000607	2
1000612	2
1000652	0
1000693	2
1000694	2
1000695	2
1000696	2
1000697	2
1000698	2
1000699	2
1000700	2
1000701	2
1000702	2
1000703	2
1000704	2
1000877	2
1000878	2
1000879	2
1000880	2
1000881	2
1000882	2
1000883	2
1000884	2
1000885	2
1000886	2
1000887	2
1000888	2
1000889	2
1000890	2
1000891	2
1000892	2
1000893	2
1000894	2
1000895	2
1000896	2
1000897	2
1000898	2
1000899	2
1000900	2
1000901	2
1000902	2
1000903	2
1000904	2
1000905	2
10009	2
1000951	1
1000952	1
1000953	1
1000956	2
1000957	2
1000958	2
1000959	2
1000960	2
1000961	2
1000962	2
1000963	2
1000964	2
1000965	2
1000966	2
1000967	2
1000968	2
1000969	2
1000970	2
1000971	2
1000972	2
1000973	2
1000974	2
1000975	2
1000976	2
1000977	2
1000978	2
1000979	2
1000980	2
1000981	2
100	1
1001002	2
1001003	2
1001004	2
1001005	2
1001007	2
1001008	2
1001009	2
1001010	2
1001011	2
1001012	2
1001013	2
1001014	2
1001017	2
1001018	2
1001019	2
1001020	2
1001021	2
1001023	2
1001025	2
1001030	4
1001064	4
1001135	2
1001137	3
100117	2
1001240	1
1001271	2
1001277	2
1001278	2
1001283	2
1001285	2
1001290	2
1001291	2
1001293	2
1001328	4
100134	1
1001349	1
100146	2
100151	2
1001530	1
1001534	1
1001542	1
1001571	2
100157	2
1001573	2
100158	2
1001582	1
1001583	1
1001585	1
1001586	1
1001587	1
1001588	1
1001589	1
1001590	1
1001591	1
1001592	1
1001593	1
1001595	1
1001596	1
1001597	1
1001598	1
1001599	1
1001601	1
1001630	2
1001631	2
1001633	2
1001634	2
1001656	2
100170	2
1001704	1
1001705	1
1001706	1
1001707	1
1001708	1
1001709	1
1001710	1
1001711	1
1001712	1
1001713	1
1001714	1
1001715	1
1001716	1
1001717	1
1001718	1
1001719	1
1001720	1
1001721	1
1001722	1
1001723	1
1001724	1
1001725	1
1001726	1
1001727	1
1001728	1
1001729	1
1001730	1
1001731	1
1001732	1
1001733	1
1001734	1
1001735	1
1001736	1
1001737	1
1001738	1
1001739	1
1001740	1
100174	1
1001741	1
100176	1
100177	1
100182	2
1001822	1
1001832	7
1001833	7
1001841	2
1001860	4
1001862	4
1001863	4
100188	2
1001886	1
100190	2
1001903	2
1001904	2
100192	2
1001936	2
1001937	7
1001938	7
100198	2
1001988	1
1001989	1
1001991	1
1001994	1
100200	2
1002002	2
1002003	2
1002004	2
1002005	2
1002006	2
1002007	2
1002008	2
1002009	2
1002010	2
1002011	2
1002012	2
1002013	2
1002014	2
